table_name,row_key,action,source_key
character_relation_targets,132:partner:Opal Tanaka,insert,derived
character_relation_targets,135:enemy:Man Mountain Marko,insert,derived
character_relation_targets,135:enemy:Master Khan,insert,derived
character_relation_targets,135:enemy:Sabretooth,insert,derived
character_relation_targets,135:enemy:Steel Serpent,insert,derived
character_relation_targets,136:alternate_universe_counterpart:Iron Lad,insert,derived
character_relation_targets,136:alternate_universe_counterpart:Ultimate Iron Man,insert,derived
character_relation_targets,136:enemy:Cobalt Man,insert,derived
character_relation_targets,136:enemy:Crimson Dynamo,insert,derived
character_relation_targets,136:enemy:Gremlin,insert,derived
character_relation_targets,136:enemy:Hydra,insert,derived
character_relation_targets,136:enemy:Iron Monger,insert,derived
character_relation_targets,136:enemy:Justin Hammer,insert,derived
character_relation_targets,136:enemy:MODOK,insert,derived
character_relation_targets,136:enemy:Madame Masque,insert,derived
character_relation_targets,136:enemy:Mandarin,insert,derived
character_relation_targets,136:enemy:Titanium Man,insert,derived
character_relation_targets,136:enemy:Ultron,insert,derived
character_relation_targets,136:enemy:Zeke Stane,insert,derived
character_relation_targets,136:father:Howard Stark,insert,derived
character_relation_targets,136:mother:Maria Stark,insert,derived
character_relation_targets,137:spouse:Marla Madison,insert,derived
character_relation_targets,142:partner:Randy Robertson,insert,derived
character_relation_targets,146:enemy:Titania,insert,derived
character_relation_targets,146:partner:Clay Quartermain,insert,derived
character_relation_targets,146:partner:Hercules,insert,derived
character_relation_targets,146:partner:Starfox,insert,derived
character_relation_targets,146:partner:Wyatt Wingfoot,insert,derived
character_relation_targets,146:relative:Bruce Banner,insert,derived
character_relation_targets,146:relative:Skaar,insert,derived
character_relation_targets,149:enemy:Kingpin,insert,derived
character_relation_targets,155:enemy:Sinister Six,insert,derived
character_relation_targets,157:enemy:Avengers,insert,derived
character_relation_targets,157:enemy:Immortus,insert,derived
character_relation_targets,157:enemy:Ravonna Renslayer,insert,derived
character_relation_targets,157:enemy:Ultron,insert,derived
character_relation_targets,157:relative:Franklin Richards,insert,derived
character_relation_targets,157:relative:Nathaniel Richards,insert,derived
character_relation_targets,157:relative:Valeria Richards,insert,derived
character_relation_targets,163:alternate_universe_counterpart:Ultimate Firestar,insert,derived
character_relation_targets,163:child:Normie Osborn,insert,derived
character_relation_targets,163:father:Wilson Allan,insert,derived
character_relation_targets,164:child:Agamemnon,insert,derived
character_relation_targets,164:child:Fenris Wolf,insert,derived
character_relation_targets,164:child:Midgard Serpent,insert,derived
character_relation_targets,164:enemy:Avengers,insert,derived
character_relation_targets,164:father:Laufey,insert,derived
character_relation_targets,164:spouse:Sigyn,insert,derived
character_relation_targets,166:child:Danielle Cage,insert,derived
character_relation_targets,166:enemy:Chemistro,insert,derived
character_relation_targets,166:enemy:Cottonmouth,insert,derived
character_relation_targets,166:enemy:Diamondback,insert,derived
character_relation_targets,166:enemy:Man Mountain Marko,insert,derived
character_relation_targets,166:spouse:Jessica Jones,insert,derived
character_relation_targets,171:alternate_universe_counterpart:Magneto,insert,derived
character_relation_targets,171:alternate_universe_counterpart:Ultimate Magneto,insert,derived
character_relation_targets,171:child:Anya Eisenhardt,insert,derived
character_relation_targets,171:child:Joseph,insert,derived
character_relation_targets,171:child:Magnus Lehnsherr,insert,derived
character_relation_targets,171:child:Polaris,insert,derived
character_relation_targets,171:child:Quicksilver,insert,derived
character_relation_targets,171:child:Scarlet Witch,insert,derived
character_relation_targets,171:enemy:Apocalypse,insert,derived
character_relation_targets,171:enemy:Daisy Johnson,insert,derived
character_relation_targets,171:enemy:Jean Grey,insert,derived
character_relation_targets,171:enemy:Onslaught,insert,derived
character_relation_targets,171:enemy:Red Skull,insert,derived
character_relation_targets,171:enemy:William Stryker,insert,derived
character_relation_targets,171:enemy:X-Men,insert,derived
character_relation_targets,171:partner:Lee Forrester,insert,derived
character_relation_targets,171:partner:Mystique,insert,derived
character_relation_targets,171:spouse:Magda Lehnsherr,insert,derived
character_relation_targets,178:child:Benjamin Richard Parker,insert,derived
character_relation_targets,184:enemy:Flipside,insert,derived
character_relation_targets,184:enemy:Tyler Stone,insert,derived
character_relation_targets,184:father:Tyler Stone,insert,derived
character_relation_targets,184:relative:Tiberius Stone,insert,derived
character_relation_targets,187:alternate_universe_counterpart:Doom,insert,derived
character_relation_targets,187:alternate_universe_counterpart:Maker,insert,derived
character_relation_targets,187:child:Franklin Richards,insert,derived
character_relation_targets,187:child:Valeria Richards,insert,derived
character_relation_targets,187:father:Nathaniel Richards,insert,derived
character_relation_targets,187:spouse:Invisible Woman,insert,derived
character_relation_targets,189:enemy:Black Spectre,insert,derived
character_relation_targets,189:enemy:Bushman,insert,derived
character_relation_targets,189:spouse:Marlene Alraune,insert,derived
character_relation_targets,194:alternate_universe_counterpart:Ultimate Namor,insert,derived
character_relation_targets,194:enemy:Attuma,insert,derived
character_relation_targets,194:enemy:Commander Kraken,insert,derived
character_relation_targets,194:enemy:Gargantos,insert,derived
character_relation_targets,194:enemy:Llyra,insert,derived
character_relation_targets,194:enemy:Orka,insert,derived
character_relation_targets,194:mother:Fen,insert,derived
character_relation_targets,194:partner:Emma Frost,insert,derived
character_relation_targets,194:spouse:Dorma,insert,derived
character_relation_targets,194:spouse:Marrina Smallwood,insert,derived
character_relation_targets,198:alternate_universe_counterpart:Nick Fury,insert,derived
character_relation_targets,198:child:Nick Fury Jr.,insert,derived
character_relation_targets,198:enemy:Baron Strucker,insert,derived
character_relation_targets,200:alternate_universe_counterpart:Nightcrawler,insert,derived
character_relation_targets,200:child:Nocturne,insert,derived
character_relation_targets,200:enemy:Azazel,insert,derived
character_relation_targets,200:enemy:Graydon Creed,insert,derived
character_relation_targets,200:enemy:Mystique,insert,derived
character_relation_targets,200:father:Azazel,insert,derived
character_relation_targets,200:mother:Destiny,insert,derived
character_relation_targets,200:mother:Mystique,insert,derived
character_relation_targets,200:partner:Amanda Sefton,insert,derived
character_relation_targets,200:partner:Cerise,insert,derived
character_relation_targets,202:enemy:Mephisto,insert,derived
character_relation_targets,202:enemy:Terrax,insert,derived
character_relation_targets,202:partner:Shalla-Bal,insert,derived
character_relation_targets,207:alternate_universe_counterpart:Eddie Brock,insert,derived
character_relation_targets,207:alternate_universe_counterpart:Venom,insert,derived
character_relation_targets,207:enemy:Cletus Kasady,insert,derived
character_relation_targets,208:alternate_universe_counterpart:Spider-Man,insert,derived
character_relation_targets,208:alternate_universe_counterpart:Ultimate Spider-Man,insert,derived
character_relation_targets,209:child:Morgan Stark,insert,derived
character_relation_targets,209:spouse:Tony Stark,insert,derived
character_relation_targets,211:alternate_universe_counterpart:Colleen,insert,derived
character_relation_targets,211:alternate_universe_counterpart:Kate Pryde,insert,derived
character_relation_targets,211:alternate_universe_counterpart:Ultimate Kitty Pryde,insert,derived
character_relation_targets,211:enemy:Ogun,insert,derived
character_relation_targets,211:father:Carmen Pryde,insert,derived
character_relation_targets,211:mother:Terri Pryde,insert,derived
character_relation_targets,211:partner:Colossus,insert,derived
character_relation_targets,211:partner:Pete Wisdom,insert,derived
character_relation_targets,211:partner:Star-Lord,insert,derived
character_relation_targets,214:alternate_universe_counterpart:Professor X,insert,derived
character_relation_targets,214:child:Legion,insert,derived
character_relation_targets,214:child:Xandra Neramani,insert,derived
character_relation_targets,214:enemy:Cassandra Nova,insert,derived
character_relation_targets,214:enemy:Juggernaut,insert,derived
character_relation_targets,214:enemy:Pyro,insert,derived
character_relation_targets,214:enemy:Shadow King,insert,derived
character_relation_targets,214:father:Brian Xavier,insert,derived
character_relation_targets,214:mother:Sharon Xavier,insert,derived
character_relation_targets,214:partner:Amelia Voght,insert,derived
character_relation_targets,214:partner:Gabrielle Haller,insert,derived
character_relation_targets,214:partner:Moira MacTaggert,insert,derived
character_relation_targets,214:spouse:Lilandra Neramani,insert,derived
character_relation_targets,227:child:Randy Robertson,insert,derived
character_relation_targets,229:alternate_universe_counterpart:Ultimate Rogue,insert,derived
character_relation_targets,229:child:Magnus Lehnsherr,insert,derived
character_relation_targets,229:enemy:Carol Danvers,insert,derived
character_relation_targets,229:enemy:Mystique,insert,derived
character_relation_targets,229:mother:Destiny,insert,derived
character_relation_targets,229:mother:Mystique,insert,derived
character_relation_targets,229:partner:Joseph,insert,derived
character_relation_targets,231:spouse:Otto Octavius,insert,derived
character_relation_targets,240:enemy:Nitro,insert,derived
character_relation_targets,243:alternate_universe_counterpart:Storm,insert,derived
character_relation_targets,243:alternate_universe_counterpart:Ultimate Storm,insert,derived
character_relation_targets,243:enemy:Shadow King,insert,derived
character_relation_targets,243:father:David Munroe,insert,derived
character_relation_targets,243:mother:N'Dare,insert,derived
character_relation_targets,243:partner:Forge,insert,derived
character_relation_targets,245:enemy:Scott Lang,insert,derived
character_relation_targets,246:child:Gamora,insert,derived
character_relation_targets,246:child:Nebula,insert,derived
character_relation_targets,246:child:Thane,insert,derived
character_relation_targets,246:enemy:Adam Warlock,insert,derived
character_relation_targets,246:enemy:Avengers,insert,derived
character_relation_targets,246:enemy:Beyonder,insert,derived
character_relation_targets,246:enemy:Drax the Destroyer,insert,derived
character_relation_targets,246:enemy:Elders of the Universe,insert,derived
character_relation_targets,246:enemy:Gamora,insert,derived
character_relation_targets,246:enemy:Guardians of the Galaxy,insert,derived
character_relation_targets,246:enemy:Kronos,insert,derived
character_relation_targets,246:enemy:Living Tribunal,insert,derived
character_relation_targets,246:enemy:Mar-Vell,insert,derived
character_relation_targets,246:enemy:Phyla-Vell,insert,derived
character_relation_targets,246:enemy:Star-Lord,insert,derived
character_relation_targets,246:enemy:The Fantastic Four,insert,derived
character_relation_targets,246:enemy:X-Men,insert,derived
character_relation_targets,246:father:Mentor,insert,derived
character_relation_targets,246:mother:Sui-San,insert,derived
character_relation_targets,246:relative:Corvus Glaive,insert,derived
character_relation_targets,246:relative:Ebony Maw,insert,derived
character_relation_targets,246:relative:Gamora,insert,derived
character_relation_targets,246:relative:Kronos,insert,derived
character_relation_targets,246:relative:Nebula,insert,derived
character_relation_targets,246:relative:Zuras,insert,derived
character_relation_targets,249:alternate_universe_counterpart:King Thor,insert,derived
character_relation_targets,249:alternate_universe_counterpart:Thor,insert,derived
character_relation_targets,249:child:Torunn,insert,derived
character_relation_targets,249:enemy:Absorbing Man,insert,derived
character_relation_targets,249:enemy:Destroyer,insert,derived
character_relation_targets,249:enemy:Ego the Living Planet,insert,derived
character_relation_targets,249:enemy:Executioner,insert,derived
character_relation_targets,249:enemy:Gorr the God Butcher,insert,derived
character_relation_targets,249:enemy:Hela,insert,derived
character_relation_targets,249:enemy:Laufey,insert,derived
character_relation_targets,249:enemy:Lorelei,insert,derived
character_relation_targets,249:enemy:Malekith the Accursed,insert,derived
character_relation_targets,249:enemy:Mangog,insert,derived
character_relation_targets,249:enemy:Midgard Serpent,insert,derived
character_relation_targets,249:enemy:Mister Hyde,insert,derived
character_relation_targets,249:enemy:Radioactive Man,insert,derived
character_relation_targets,249:enemy:Seth,insert,derived
character_relation_targets,249:enemy:Surtur,insert,derived
character_relation_targets,249:enemy:Ulik,insert,derived
character_relation_targets,249:enemy:Wrecker,insert,derived
character_relation_targets,249:father:Odin,insert,derived
character_relation_targets,249:mother:Frigga,insert,derived
character_relation_targets,249:mother:Gaea,insert,derived
character_relation_targets,252:enemy:X-Men,insert,derived
character_relation_targets,258:relative:White Tiger,insert,derived
character_relation_targets,262:enemy:Sunset Bain,insert,derived
related_character_relations,1:partner:Storm (Ororo Munroe),insert,wikidata
related_character_relations,1:partner:Mystique,insert,wikidata
related_character_relations,2:partner:Scarlet Witch,insert,wikidata
related_character_relations,2:partner:Captain Marvel / Carol Danvers,insert,wikidata
related_character_relations,3:alternate_universe_counterpart:Frank Castle / The Punisher,insert,wikidata
related_character_relations,4:enemy:X-Men,insert,wikidata
related_character_relations,4:spouse:Mystique,insert,wikidata
related_character_relations,4:child:Rogue,insert,wikidata
related_character_relations,4:child:Nightcrawler (DS),insert,wikidata
related_character_relations,4:partner:Mystique,insert,wikidata
related_character_relations,5:alternate_universe_counterpart:Hulk,insert,wikidata
related_character_relations,5:alternate_universe_counterpart:Maestro,insert,wikidata
related_character_relations,6:enemy:Black Panther / T'Challa,insert,wikidata
related_character_relations,7:alternate_universe_counterpart:Patrick Mulligan / Toxin,insert,wikidata
related_character_relations,8:father:Wolverine,insert,wikidata
related_character_relations,9:enemy:Jessica Drew / Spider-Woman,insert,wikidata
related_character_relations,9:alternate_universe_counterpart:Daredevil,insert,wikidata
related_character_relations,10:enemy:Peter Parker,insert,wikidata
related_character_relations,11:enemy:Namor the Sub-Mariner,insert,wikidata
related_character_relations,11:enemy:Doctor Strange,insert,wikidata
related_character_relations,11:enemy:Wong,insert,wikidata
related_character_relations,12:spouse:J. Jonah Jameson,insert,wikidata
related_character_relations,13:spouse:David Munroe,insert,wikidata
related_character_relations,13:child:Storm (Ororo Munroe),insert,wikidata
related_character_relations,14:spouse:Sharon Xavier,insert,wikidata
related_character_relations,14:child:Professor X,insert,wikidata
related_character_relations,14:child:Cassandra Nova,insert,wikidata
related_character_relations,15:spouse:Brian Xavier,insert,wikidata
related_character_relations,15:child:Professor X,insert,wikidata
related_character_relations,15:child:Cassandra Nova,insert,wikidata
related_character_relations,16:spouse:Edna McCoy,insert,wikidata
related_character_relations,16:child:Beast (Hank McCoy),insert,wikidata
related_character_relations,17:spouse:Norton McCoy,insert,wikidata
related_character_relations,17:child:Beast (Hank McCoy),insert,wikidata
related_character_relations,18:enemy:Daredevil,insert,wikidata
related_character_relations,19:enemy:Captain America,insert,wikidata
related_character_relations,20:spouse:Madeline Drake,insert,wikidata
related_character_relations,20:child:Iceman,insert,wikidata
related_character_relations,21:spouse:William Drake,insert,wikidata
related_character_relations,21:child:Iceman,insert,wikidata
related_character_relations,22:spouse:N'Dare,insert,wikidata
related_character_relations,22:child:Storm (Ororo Munroe),insert,wikidata
related_character_relations,23:child:Star-Lord / Peter Quill,insert,wikidata
related_character_relations,24:child:Star-Lord / Peter Quill,insert,wikidata
related_character_relations,25:enemy:Black Widow / Natasha Romanova,insert,wikidata
related_character_relations,25:spouse:Black Widow / Natasha Romanova,insert,wikidata
related_character_relations,26:child:Betty Brant,insert,wikidata
related_character_relations,27:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,28:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,30:child:Liz Allan,insert,wikidata
related_character_relations,31:alternate_universe_counterpart:Star-Lord / Peter Quill,insert,wikidata
related_character_relations,31:alternate_universe_counterpart:Ultimate Kitty Pryde,insert,wikidata
related_character_relations,31:alternate_universe_counterpart:Colleen,insert,wikidata
related_character_relations,32:alternate_universe_counterpart:Wolverine,insert,wikidata
related_character_relations,32:alternate_universe_counterpart:Ultimate Wolverine,insert,wikidata
related_character_relations,32:alternate_universe_counterpart:Old Man Logan,insert,wikidata
related_character_relations,33:alternate_universe_counterpart:Magneto,insert,wikidata
related_character_relations,34:alternate_universe_counterpart:Storm (Ororo Munroe),insert,wikidata
related_character_relations,34:alternate_universe_counterpart:Ultimate Storm,insert,wikidata
related_character_relations,35:spouse:Hulk,insert,wikidata
related_character_relations,35:child:Skaar,insert,wikidata
related_character_relations,35:child:Hiro-Kala,insert,wikidata
related_character_relations,36:enemy:Blade,insert,wikidata
related_character_relations,36:enemy:Apocalypse,insert,wikidata
related_character_relations,36:spouse:Shiklah,insert,wikidata
related_character_relations,37:partner:Star-Lord / Peter Quill,insert,wikidata
related_character_relations,38:alternate_universe_counterpart:Thor,insert,wikidata
related_character_relations,39:alternate_universe_counterpart:Star-Lord / Peter Quill,insert,wikidata
related_character_relations,39:alternate_universe_counterpart:Ultimate Kitty Pryde,insert,wikidata
related_character_relations,39:alternate_universe_counterpart:Kate Pryde,insert,wikidata
related_character_relations,40:spouse:Frank Castle / The Punisher,insert,wikidata
related_character_relations,40:child:Lisa Barbara Castle,insert,wikidata
related_character_relations,40:child:Frank Castle Jr.,insert,wikidata
related_character_relations,41:mother:Maria Castle,insert,wikidata
related_character_relations,41:father:Frank Castle / The Punisher,insert,wikidata
related_character_relations,42:mother:Maria Castle,insert,wikidata
related_character_relations,42:father:Frank Castle / The Punisher,insert,wikidata
related_character_relations,43:enemy:Doctor Doom,insert,wikidata
related_character_relations,44:child:Namor the Sub-Mariner,insert,wikidata
related_character_relations,45:mother:Jessica Jones,insert,wikidata
related_character_relations,45:father:Luke Cage,insert,wikidata
related_character_relations,46:enemy:Black Panther / T'Challa,insert,wikidata
related_character_relations,47:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,47:enemy:Gold Goblin,insert,wikidata
related_character_relations,48:spouse:Marie Danvers,insert,wikidata
related_character_relations,48:child:Captain Marvel / Carol Danvers,insert,wikidata
related_character_relations,49:spouse:Joe Danvers,insert,wikidata
related_character_relations,49:child:Captain Marvel / Carol Danvers,insert,wikidata
related_character_relations,50:alternate_universe_counterpart:Professor X,insert,wikidata
related_character_relations,51:alternate_universe_counterpart:Nightcrawler (DS),insert,wikidata
related_character_relations,52:partner:Firestar,insert,wikidata
related_character_relations,54:enemy:Thanos,insert,wikidata
related_character_relations,54:father:Mar-Vell,insert,wikidata
related_character_relations,55:alternate_universe_counterpart:Patrick Mulligan / Toxin,insert,wikidata
related_character_relations,56:enemy:Hulk,insert,wikidata
related_character_relations,57:enemy:William Stryker,insert,wikidata
related_character_relations,57:enemy:Magneto,insert,wikidata
related_character_relations,57:enemy:Kenuichio Harada,insert,wikidata
related_character_relations,57:enemy:Bolivar Trask,insert,wikidata
related_character_relations,57:enemy:Vulcan,insert,wikidata
related_character_relations,57:enemy:Thanos,insert,wikidata
related_character_relations,57:enemy:Apocalypse,insert,wikidata
related_character_relations,57:enemy:Vanisher,insert,wikidata
related_character_relations,57:enemy:Destiny,insert,wikidata
related_character_relations,57:enemy:Ajax,insert,wikidata
related_character_relations,57:enemy:Mystique,insert,wikidata
related_character_relations,57:enemy:Mister Sinister,insert,wikidata
related_character_relations,57:enemy:Shadow King,insert,wikidata
related_character_relations,57:enemy:Sabretooth,insert,wikidata
related_character_relations,57:enemy:Juggernaut,insert,wikidata
related_character_relations,58:alternate_universe_counterpart:Cyclops (Scott Summers),insert,wikidata
related_character_relations,58:alternate_universe_counterpart:Ultimate Cyclops,insert,wikidata
related_character_relations,59:spouse:Mentor,insert,wikidata
related_character_relations,59:child:Thanos,insert,wikidata
related_character_relations,59:child:Starfox,insert,wikidata
related_character_relations,60:enemy:Surtur,insert,wikidata
related_character_relations,60:spouse:Frigga,insert,wikidata
related_character_relations,60:child:Thor,insert,wikidata
related_character_relations,60:child:Loki,insert,wikidata
related_character_relations,61:mother:Lilandra Neramani,insert,wikidata
related_character_relations,61:father:Professor X,insert,wikidata
related_character_relations,62:alternate_universe_counterpart:Iron Man / Tony Stark,insert,wikidata
related_character_relations,62:alternate_universe_counterpart:Ultimate Iron Man,insert,wikidata
related_character_relations,63:alternate_universe_counterpart:Mister Fantastic / Reed Richards,insert,wikidata
related_character_relations,63:alternate_universe_counterpart:Maker,insert,wikidata
related_character_relations,64:alternate_universe_counterpart:Captain America,insert,wikidata
related_character_relations,64:alternate_universe_counterpart:Ultimate Captain America,insert,wikidata
related_character_relations,65:alternate_universe_counterpart:Thor,insert,wikidata
related_character_relations,65:alternate_universe_counterpart:King Thor,insert,wikidata
related_character_relations,66:enemy:Captain Marvel / Carol Danvers,insert,wikidata
related_character_relations,67:mother:Caiera,insert,wikidata
related_character_relations,67:father:Hulk,insert,wikidata
related_character_relations,68:enemy:Magneto,insert,wikidata
related_character_relations,69:enemy:Captain America,insert,wikidata
related_character_relations,70:child:Tyler Stone,insert,wikidata
related_character_relations,71:alternate_universe_counterpart:Namor the Sub-Mariner,insert,wikidata
related_character_relations,72:enemy:Doctor Doom,insert,wikidata
related_character_relations,72:enemy:Galactus,insert,wikidata
related_character_relations,72:enemy:Thanos,insert,wikidata
related_character_relations,72:enemy:Ultron,insert,wikidata
related_character_relations,72:enemy:Wizard,insert,wikidata
related_character_relations,72:enemy:Terrax,insert,wikidata
related_character_relations,73:enemy:Excalibur,insert,wikidata
related_character_relations,73:enemy:Doctor Strange,insert,wikidata
related_character_relations,74:spouse:Corsair,insert,wikidata
related_character_relations,74:child:Cyclops (Scott Summers),insert,wikidata
related_character_relations,74:child:Vulcan,insert,wikidata
related_character_relations,75:enemy:Storm (Ororo Munroe),insert,wikidata
related_character_relations,75:enemy:X-Men,insert,wikidata
related_character_relations,75:enemy:Professor X,insert,wikidata
related_character_relations,76:mother:Gabrielle Haller,insert,wikidata
related_character_relations,76:father:Professor X,insert,wikidata
related_character_relations,77:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,77:enemy:Human Torch,insert,wikidata
related_character_relations,78:mother:Rogue,insert,wikidata
related_character_relations,78:father:Magneto,insert,wikidata
related_character_relations,79:enemy:Wolverine,insert,wikidata
related_character_relations,79:enemy:Sabretooth,insert,wikidata
related_character_relations,80:enemy:Hawkeye,insert,wikidata
related_character_relations,81:enemy:Thor,insert,wikidata
related_character_relations,81:enemy:Captain America,insert,wikidata
related_character_relations,81:enemy:Daredevil,insert,wikidata
related_character_relations,81:enemy:Hulk,insert,wikidata
related_character_relations,82:enemy:Maker,insert,wikidata
related_character_relations,82:alternate_universe_counterpart:Doctor Doom,insert,wikidata
related_character_relations,82:alternate_universe_counterpart:Doom 2099,insert,wikidata
related_character_relations,83:alternate_universe_counterpart:Hawkeye,insert,wikidata
related_character_relations,84:spouse:Loki,insert,wikidata
related_character_relations,85:enemy:Iron Fist,insert,wikidata
related_character_relations,86:enemy:Spider-Punk,insert,wikidata
related_character_relations,88:spouse:Brian Banner,insert,wikidata
related_character_relations,88:child:Hulk,insert,wikidata
related_character_relations,89:enemy:Thanos,insert,wikidata
related_character_relations,89:enemy:In-Betweener,insert,wikidata
related_character_relations,89:enemy:Ultron,insert,wikidata
related_character_relations,90:partner:Green Goblin / Norman Osborn,insert,wikidata
related_character_relations,90:partner:Gold Goblin,insert,wikidata
related_character_relations,91:enemy:Blade,insert,wikidata
related_character_relations,92:father:Magneto,insert,wikidata
related_character_relations,92:partner:Rogue,insert,wikidata
related_character_relations,93:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,95:enemy:Hulk,insert,wikidata
related_character_relations,95:enemy:Domino,insert,wikidata
related_character_relations,95:child:Betty Ross,insert,wikidata
related_character_relations,96:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,96:father:Eddie Brock / Venom,insert,wikidata
related_character_relations,97:father:Wolverine,insert,wikidata
related_character_relations,99:mother:Scarlet Witch,insert,wikidata
related_character_relations,99:father:Nightcrawler (DS),insert,wikidata
related_character_relations,100:enemy:Frank Castle / The Punisher,insert,wikidata
related_character_relations,101:partner:Human Torch,insert,wikidata
related_character_relations,103:enemy:Frank Castle / The Punisher,insert,wikidata
related_character_relations,104:enemy:Silver Surfer / Norrin Radd,insert,wikidata
related_character_relations,104:enemy:New Warriors,insert,wikidata
related_character_relations,104:enemy:The Fantastic Four,insert,wikidata
related_character_relations,105:enemy:Frank Castle / The Punisher,insert,wikidata
related_character_relations,106:spouse:Deadpool / Wade Wilson,insert,wikidata
related_character_relations,106:spouse:Dracula,insert,wikidata
related_character_relations,107:father:Kraven the Hunter,insert,wikidata
related_character_relations,108:enemy:Surtur,insert,wikidata
related_character_relations,108:enemy:Galactus,insert,wikidata
related_character_relations,109:enemy:Frank Castle / The Punisher,insert,wikidata
related_character_relations,110:enemy:Doctor Doom,insert,wikidata
related_character_relations,110:enemy:Thanos,insert,wikidata
related_character_relations,111:enemy:Firestar,insert,wikidata
related_character_relations,111:child:Ruby Summers,insert,wikidata
related_character_relations,111:partner:Cyclops (Scott Summers),insert,wikidata
related_character_relations,111:partner:Namor the Sub-Mariner,insert,wikidata
related_character_relations,111:partner:Iron Man / Tony Stark,insert,wikidata
related_character_relations,112:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,112:father:Kraven the Hunter,insert,wikidata
related_character_relations,113:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,114:enemy:Captain America,insert,wikidata
related_character_relations,114:enemy:Falcon,insert,wikidata
related_character_relations,114:enemy:Avengers,insert,wikidata
related_character_relations,114:enemy:Magneto,insert,wikidata
related_character_relations,114:child:Sin,insert,wikidata
related_character_relations,115:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,115:enemy:Daredevil,insert,wikidata
related_character_relations,116:enemy:Doctor Strange,insert,wikidata
related_character_relations,116:relative:Clea,insert,wikidata
related_character_relations,117:enemy:Daredevil,insert,wikidata
related_character_relations,118:father:Magneto,insert,wikidata
related_character_relations,119:enemy:Cable,insert,wikidata
related_character_relations,119:enemy:Nate Grey,insert,wikidata
related_character_relations,119:enemy:X-Men,insert,wikidata
related_character_relations,119:enemy:Magneto,insert,wikidata
related_character_relations,119:enemy:Dracula,insert,wikidata
related_character_relations,120:enemy:Franklin Richards,insert,wikidata
related_character_relations,120:enemy:Magneto,insert,wikidata
related_character_relations,121:enemy:Peter Parker / Spider-Man,insert,wikidata
related_character_relations,121:enemy:Kaine / Scarlet Spider,insert,wikidata
related_character_relations,122:child:Invisible Woman,insert,wikidata
related_character_relations,122:child:Human Torch,insert,wikidata
related_character_relations,123:enemy:Captain America,insert,wikidata
related_character_relations,123:enemy:Iron Man / Tony Stark,insert,wikidata
related_character_relations,123:enemy:Hulk,insert,wikidata
related_character_relations,125:spouse:Maggie Murdock,insert,wikidata
related_character_relations,125:child:Daredevil,insert,wikidata
related_character_relations,126:alternate_universe_counterpart:Liz Allan,insert,wikidata
related_character_relations,127:enemy:Apocalypse,insert,wikidata
related_character_relations,127:mother:Madelyne Pryor,insert,wikidata
related_character_relations,127:father:Cyclops (Scott Summers),insert,wikidata
related_character_relations,127:partner:Domino,insert,wikidata
related_character_relations,128:spouse:Luke Cage,insert,wikidata
related_character_relations,128:child:Danielle Cage,insert,wikidata
related_character_relations,131:spouse:Namor the Sub-Mariner,insert,wikidata
related_character_relations,132:mother:Sui-San,insert,wikidata
related_character_relations,132:father:Mentor,insert,wikidata
related_character_relations,133:partner:Daredevil,insert,wikidata
related_character_relations,134:enemy:Hulk,insert,wikidata
related_character_relations,135:partner:Human Torch,insert,wikidata
related_character_relations,136:enemy:Hulk,insert,wikidata
related_character_relations,136:enemy:Betty Ross,insert,wikidata
related_character_relations,137:spouse:Jack Murdock,insert,wikidata
related_character_relations,137:child:Daredevil,insert,wikidata
related_character_relations,138:enemy:Frank Castle / The Punisher,insert,wikidata
related_character_relations,139:enemy:Iron Man / Tony Stark,insert,wikidata
related_character_relations,139:partner:Iron Man / Tony Stark,insert,wikidata
related_character_relations,141:enemy:Professor X,insert,wikidata
related_character_relations,142:partner:Professor X,insert,wikidata
related_character_relations,143:enemy:Firestar,insert,wikidata
related_character_relations,144:spouse:Katherine Summers,insert,wikidata
related_character_relations,144:child:Cyclops (Scott Summers),insert,wikidata
related_character_relations,144:child:Vulcan,insert,wikidata
related_character_relations,145:spouse:Pepper Potts,insert,wikidata
related_character_relations,145:child:Morgan Stark,insert,wikidata
related_character_relations,146:enemy:Namor the Sub-Mariner,insert,wikidata
related_character_relations,147:partner:Michelle Jones-Watson / MJ,insert,wikidata
related_character_relations,147:relative:May Parker,insert,wikidata
related_character_relations,147:alternate_universe_counterpart:Peter Parker,insert,wikidata
related_character_relations,148:relative:Peter Parker,insert,wikidata
related_character_relations,149:partner:Doctor Strange,insert,wikidata
related_character_relations,149:relative:Dormammu,insert,wikidata
related_character_relations,151:enemy:Iron Man / Tony Stark,insert,wikidata
related_character_relations,152:enemy:Doctor Doom,insert,wikidata
related_character_relations,152:enemy:Silver Surfer / Norrin Radd,insert,wikidata
